Name,Address,Phone,Email,Website,Google Maps Link
İZMİT Bilgisayar Alım,"Cedit, Leyla Atakan Cd. No:49, 41300 İzmit/Kocaeli",0535 052 04 52,,N/A,https://www.google.com/maps/place/M+2+M+B%C4%B0L%C4%B0%C5%9E%C4%B0M+TEKNOLOJ%C4%B0LER%C4%B0/data=!4m7!3m6!1s0x14cb4fc2f47524f3:0x51f628b6805d2842!8m2!3d40.7727293!4d29.9526499!16s%2Fg%2F11g1gmw25s!19sChIJ8yR19MJPyxQRQihdgLYo9lE?authuser=0&hl=tr&rclk=1
Korman Teknik,"Kadıköy, Gazi Erdoğan Gürkan Cd. 14 b, 41000 İzmit/Kocaeli",0553 603 68 43,,N/A,https://www.google.com/maps/place/Hi-Phone+Smart+Service/data=!4m7!3m6!1s0x14cb452c4c4ddca3:0xaac1c777b72e412c!8m2!3d40.763453!4d29.9345711!16s%2Fg%2F11spfm8w3l!19sChIJo9xNTCxFyxQRLEEut3fHwao?authuser=0&hl=tr&rclk=1
İzmit Bilgisayar,"M. Alipaşa, Sabri Aksoy Sk. No:6/A, 41050 İzmit/Kocaeli",0507 375 92 85,bilgi@izmitbilgisayar.com,https://izmitbilgisayar.com/,https://www.google.com/maps/place/%C4%B0ZM%C4%B0T+Bilgisayar+Al%C4%B1m/data=!4m7!3m6!1s0x14cb4f1e0625a577:0x382ae3dabd6277ce!8m2!3d40.7665565!4d29.9348182!16s%2Fg%2F11s9dm1z4m!19sChIJd6UlBh5PyxQRzndivdrjKjg?authuser=0&hl=tr&rclk=1
Türk Telekom,"Symbol Kocaeli AVM, Ovacık, D100 Üzeri No:34, 41100 Başiskele/Kocaeli",444 1 444,,https://www.turktelekom.com.tr/,https://www.google.com/maps/place/Korman+Teknik/data=!4m7!3m6!1s0x14cb4f92d84afae9:0xb593e4408926cd89!8m2!3d40.771251!4d29.9500171!16s%2Fg%2F11tk1z4fjs!19sChIJ6fpK2JJPyxQRic0miUDkk7U?authuser=0&hl=tr&rclk=1
TROY Apple Yetkili Satıcı ve Yetkili Servis Sağlayıcısı,"Sanayi Mah. Ömer Türkçakal Bul. 41 Burda AVM Kat:1 No:156, 41040 İzmit/Kocaeli",0850 532 1992,,https://www.troyestore.com/,https://www.google.com/maps/place/%C4%B0zmit+Bilgisayar/data=!4m7!3m6!1s0x14cb4fc474e5a67b:0xa2b9efa93f302c89!8m2!3d40.7663613!4d29.9540761!16s%2Fg%2F11vm4r27xn!19sChIJe6bldMRPyxQRiSwwP6nvuaI?authuser=0&hl=tr&rclk=1
TROY Apple Yetkili Satıcı ve Yetkili Servis Sağlayıcısı,"Sanayi Mah. Ömer Türkçakal Bul. 41 Burda AVM Kat:1 No:156, 41040 İzmit/Kocaeli",0850 532 1992,,https://www.troyestore.com/,https://www.google.com/maps/place/T%C3%BCrk+Telekom/data=!4m7!3m6!1s0x406364b0423cb1f9:0x260e0fd978c2c11f!8m2!3d40.7581897!4d29.979303!16s%2Fg%2F11bycj2091!19sChIJ-bE8QrBkY0ARH8HCeNkPDiY?authuser=0&hl=tr&rclk=1
TROY Apple Yetkili Satıcı ve Yetkili Servis Sağlayıcısı,"Sanayi Mah. Ömer Türkçakal Bul. 41 Burda AVM Kat:1 No:156, 41040 İzmit/Kocaeli",0850 532 1992,,https://www.troyestore.com/,https://www.google.com/maps/place/TROY+Apple+Yetkili+Sat%C4%B1c%C4%B1+ve+Yetkili+Servis+Sa%C4%9Flay%C4%B1c%C4%B1s%C4%B1/data=!4m7!3m6!1s0x14cb4563fc76d203:0xa9bc1f06aaafaecc!8m2!3d40.7565218!4d29.9473663!16s%2Fg%2F11g68_lbtv!19sChIJA9J2_GNFyxQRzK6vqgYfvKk?authuser=0&hl=tr&rclk=1
VENTAS YETKİLİ SERVİS,"Körfez, İZMİT SANAYİ SİTESİ, 41000 İzmit/Kocaeli",0506 239 68 79,,N/A,https://www.google.com/maps/place/%C4%B0nnovia+Bili%C5%9Fim+Bilgisayar+ve+Sistem+G%C3%BCvenli%C4%9Fi+Hizmetleri/data=!4m7!3m6!1s0x14cb4fbb21e2961b:0xb712ec815a686365!8m2!3d40.7653071!4d29.9480963!16s%2Fg%2F11k0sr34sf!19sChIJG5biIbtPyxQRZWNoWoHsErc?authuser=0&hl=tr&rclk=1
"Mobile Expert-Cep Telefon, Tablet Teknik Servis","vakıf bank ATM si yanı, Ömer Ağa Mahallesi Abdurrahman yüksel caddesi, İzmit belediyesi arkası belsa plaza no:8 D:7.blok, 41310 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/%C3%96nc%C3%BC+%C4%B0leti%C5%9Fim+-+Telefon+Teknik+Servisi/data=!4m7!3m6!1s0x14cb4f863a437e41:0x7fd31872f00a2282!8m2!3d40.766063!4d29.9308187!16s%2Fg%2F11smvjy7_t!19sChIJQX5DOoZPyxQRgiIK8HIY038?authuser=0&hl=tr&rclk=1
Kocaeli Yazici Hastanesi Epson Lexmark Yetkili Servisi,"Karabaş, Müneccim Arif Sk. No:23, 41040 İzmit/Kocaeli",(0262) 324 54 32,,http://www.yazicihastanesi.com/,https://www.google.com/maps/place/VENTAS+YETK%C4%B0L%C4%B0+SERV%C4%B0S/data=!4m7!3m6!1s0x14cb4f136ee86a59:0x2da997fe22562566!8m2!3d40.7610577!4d29.9495456!16s%2Fg%2F11h9k6fv0d!19sChIJWWrobhNPyxQRZiVWIv6XqS0?authuser=0&hl=tr&rclk=1
Kocaeli Viessmann Yetkili Servisi - Oytuğ Teknik,"Barbaros Mh, Eyüp Sultan Cd. No:20/1, 41090 Başiskele/Kocaeli",(0262) 343 20 01,"info@oytugteknik.com.tr, oytugteknik.viessmannservis@gmail.com",http://www.oytugteknik.com.tr/,"https://www.google.com/maps/place/Mobile+Expert-Cep+Telefon,+Tablet+Teknik+Servis/data=!4m7!3m6!1s0x14cb457fd0055573:0xa3c4e66bc0d76948!8m2!3d40.7659063!4d29.9297344!16s%2Fg%2F11c1wl73tc!19sChIJc1UF0H9FyxQRSGnXwGvmxKM?authuser=0&hl=tr&rclk=1"
Telephone Master,"i belsa plaza, Ömerağa, Abdurrahman Yüksel Cd. D:7.blok no:8, 41100 İzmit/Kocaeli",0541 840 74 50,,https://instagram.com/telephonemaster41,https://www.google.com/maps/place/Kocaeli+Yazici+Hastanesi+Epson+Lexmark+Yetkili+Servisi/data=!4m7!3m6!1s0x14cb4f8788de27d3:0x89e623a8f908b209!8m2!3d40.7635549!4d29.9372662!16s%2Fg%2F11h5500sfc!19sChIJ0yfeiIdPyxQRCbII-agj5ok?authuser=0&hl=tr&rclk=1
MosFet ELEKTRONİK,"AKARCA MAH.ALBAY KARAOSMANOĞLU CAD. CUMHURİYET İŞ MERKEZİ NO=10/26, 41000 İzmit/Kocaeli",0530 329 44 37,,N/A,https://www.google.com/maps/place/Kocaeli+Viessmann+Yetkili+Servisi+-+Oytu%C4%9F+Teknik/data=!4m7!3m6!1s0x14cb452c57a39643:0x817bda516e5176a2!8m2!3d40.7116683!4d29.9283143!16s%2Fg%2F11jn350z80!19sChIJQ5ajVyxFyxQRonZRblHae4E?authuser=0&hl=tr&rclk=1
Samsung İzmit,"Ömerağa, Alemdar Cd. No: 41/A, 41000 İzmit/Kocaeli",(0262) 321 08 00,,N/A,https://www.google.com/maps/place/Telephone+Master/data=!4m7!3m6!1s0x14cb45e08971f941:0xe1764ced07bf00d0!8m2!3d40.7648923!4d29.9298813!16s%2Fg%2F11sqqjz9g8!19sChIJQflxieBFyxQR0AC_B-1MduE?authuser=0&hl=tr&rclk=1
Ay Teknik Servis,"Kemalpaşa, Şahabettin Bilgisu Cd. No:72 D:116, 41300 İzmit/Kocaeli",0553 974 18 56,,N/A,https://www.google.com/maps/place/MosFet+ELEKTRON%C4%B0K/data=!4m7!3m6!1s0x14cb4f4a601f1121:0x5f5c30a6d1c4d1da!8m2!3d40.7654408!4d29.9408089!16s%2Fg%2F11qmn57nrw!19sChIJIREfYEpPyxQR2tHE0aYwXF8?authuser=0&hl=tr&rclk=1
Üçyol GSM,"28 Haziran, Turan Güneş Cd. No:259, 41060 İzmit/Kocaeli",0505 787 53 41,,https://ucyolgsm.sahibinden.com/,https://www.google.com/maps/place/Samsung+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4536a22c4c2b:0x30c2b0531949d8e7!8m2!3d40.7644721!4d29.9282512!16s%2Fg%2F11j1mgrf77!19sChIJK0wsojZFyxQR59hJGVOwwjA?authuser=0&hl=tr&rclk=1
Doruk Teknik Hizmetler Müh. Dan. Taah. San. Tic. Ltd. Şti.,"Karabaş Mah. Cengiz Topel Cad, Karabaş, Müneccim Arif Sk. No.6/A, 41040 İzmit/Kocaeli",(0262) 331 11 66,,N/A,https://www.google.com/maps/place/Ay+Teknik+Servis/data=!4m7!3m6!1s0x14cb4550cf832f69:0x99ab6149fffa6802!8m2!3d40.7623217!4d29.9281945!16s%2Fg%2F11fsj7n71n!19sChIJaS-Dz1BFyxQRAmj6_0lhq5k?authuser=0&hl=tr&rclk=1
Saatci Teknik Servis Kocaeli,"Veliahmet, Alemdar Cd. No:93/C, 41200 İzmit/Kocaeli",(0262) 323 30 88,,N/A,https://www.google.com/maps/place/%C3%9C%C3%A7yol+GSM/data=!4m7!3m6!1s0x14cb4fbd3ddcc7c1:0x922c771479665ca6!8m2!3d40.7716814!4d29.9493937!16s%2Fg%2F11j8nckkz2!19sChIJwcfcPb1PyxQRplxmeRR3LJI?authuser=0&hl=tr&rclk=1
Saatci Teknik Servis Kocaeli,"Veliahmet, Alemdar Cd. No:93/C, 41200 İzmit/Kocaeli",(0262) 323 30 88,,N/A,https://www.google.com/maps/place/Doruk+Teknik+Hizmetler+M%C3%BCh.+Dan.+Taah.+San.+Tic.+Ltd.+%C5%9Eti./data=!4m7!3m6!1s0x14cb4f875d9a73ff:0x7b8e80e6543ae705!8m2!3d40.7643719!4d29.9367848!16s%2Fg%2F1tctbykt!19sChIJ_3OaXYdPyxQRBec6VOaAjns?authuser=0&hl=tr&rclk=1
,"429 Mahmutpaşa, Karamürsel Cd., 41140 Başiskele/Kocaeli",0542 580 82 11,,https://instagram.com/gsmozlem?igshid=MzRlODBiNWFlZA==,https://www.google.com/maps/place/Saatci+Teknik+Servis+Kocaeli/data=!4m7!3m6!1s0x14cb4f7f92fa272f:0x18936f884d37672e!8m2!3d40.7676356!4d29.926847!16s%2Fg%2F11hyspm5k0!19sChIJLyf6kn9PyxQRLmc3TYhvkxg?authuser=0&hl=tr&rclk=1
Ayhan İzmit Klima Servisi İletişim,"Bekirdere, Başaran Cd. No:11/c, 41060 İzmit/Kocaeli",0546 823 03 42,,https://www.sahibinden.com/klima-servisi-hizmetleri/izmit,https://www.google.com/maps/place/%C3%87ift%C3%A7i+Teknik+Servis/data=!4m7!3m6!1s0x14cb4f8e8e20b843:0x406ace139bd9ed32!8m2!3d40.7678249!4d29.9441442!16s%2Fg%2F11h07zw7zk!19sChIJQ7ggjo5PyxQRMu3ZmxPOakA?authuser=0&hl=tr&rclk=1
Ayhan İzmit Klima Servisi İletişim,"Bekirdere, Başaran Cd. No:11/c, 41060 İzmit/Kocaeli",0546 823 03 42,,N/A,https://www.google.com/maps/place/%C3%96zlem+ileti%C5%9Fim/data=!4m7!3m6!1s0x14cb451ff8dc5971:0x2d64ffd2472d9454!8m2!3d40.7228282!4d29.9508723!16s%2Fg%2F11gfgxq927!19sChIJcVnc-B9FyxQRVJQtR9L_ZC0?authuser=0&hl=tr&rclk=1
Servis 24,"Yenişehir Mahallesi Turan Güneş Cd No:274/5A2, 41050 İzmit/Kocaeli",(0262) 233 24 24,ferhat.duygun@servis24.om.tr,http://servis24.com.tr/,https://www.google.com/maps/place/Ayhan+%C4%B0zmit+Klima+Servisi+%C4%B0leti%C5%9Fim/data=!4m7!3m6!1s0x14cadf41597b9427:0x8070f95b60a239cb!8m2!3d40.7734301!4d29.9536703!16s%2Fg%2F11w_lq759h!19sChIJJ5R7WUHfyhQRyzmiYFv5cIA?authuser=0&hl=tr&rclk=1
Minatek İletişim,"Karabaş, Hürriyet Cd. No: 139A, 41110 İzmit/Kocaeli",0552 614 42 23,,N/A,https://www.google.com/maps/place/%C3%82l%C3%A2+Telefon+Aksesuar+Teknoloji/data=!4m7!3m6!1s0x14cb45ff5ff39f39:0xf8c5afd67a9708e6!8m2!3d40.7637998!4d29.9285833!16s%2Fg%2F11vbcstymk!19sChIJOZ_zX_9FyxQR5giXetavxfg?authuser=0&hl=tr&rclk=1
MUTLU ELEKTRONİK,"Sahil, Denizhan Sk. NO:3/5, 41000 Başiskele/Kocaeli",0546 862 22 41,,N/A,https://www.google.com/maps/place/Servis+24/data=!4m7!3m6!1s0x14cb4fe86c6d526f:0x61a2627a1af4518c!8m2!3d40.7734861!4d29.9591639!16s%2Fg%2F11c6szczwy!19sChIJb1JtbOhPyxQRjFH0GnpiomE?authuser=0&hl=tr&rclk=1
Uzmanlar VRF Klima,"Körfez, İzzet Uzuner Sk. 6 / C, 41040 İzmit/Kocaeli",(0262) 371 61 44,,http://www.uzmanlarvrfklima.com/,https://www.google.com/maps/place/Minatek+%C4%B0leti%C5%9Fim/data=!4m7!3m6!1s0x14cb4578bcedc919:0xec0a369b3eff2c31!8m2!3d40.764182!4d29.9310577!16s%2Fg%2F11j99pbb2g!19sChIJGcntvHhFyxQRMSz_Pps2Cuw?authuser=0&hl=tr&rclk=1
ELMA KURDU GSM TEKNİK SERVİS,"Ömerağa, Sanayi Fuarı 4. Cd., 41300 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/MUTLU+ELEKTRON%C4%B0K/data=!4m7!3m6!1s0x14cb45292f2c0f8f:0xa2c7023fb69436de!8m2!3d40.7131387!4d29.9329178!16s%2Fg%2F11g20z86tv!19sChIJjw8sLylFyxQR3jaUtj8Cx6I?authuser=0&hl=tr&rclk=1
KAR Motosiklet (Bakım ve Teknik Servis),"Yakacık Mahallesi , Yaylacık Caddesi, Hacı Hasan Sk. No:2, 41140 Başiskele/Kocaeli",0545 928 76 45,,N/A,https://www.google.com/maps/place/Uzmanlar+VRF+Klima/data=!4m7!3m6!1s0x14cb4ff4990ab06f:0x5c8f0288db07228b!8m2!3d40.7631547!4d29.9529365!16s%2Fg%2F11f3qy8f26!19sChIJb7AKmfRPyxQRiyIH24gCj1w?authuser=0&hl=tr&rclk=1
Sharp Servis,"No:, Kadıköy, Atatürk Blv. No:29, 41050 İzmit/Kocaeli",,,http://sharp.kocaeliyetkiliservis.com/,https://www.google.com/maps/place/ELMA+KURDU+GSM+TEKN%C4%B0K+SERV%C4%B0S/data=!4m7!3m6!1s0x14cb45802116de3f:0x7aaef4a151e88620!8m2!3d40.7648256!4d29.9275565!16s%2Fg%2F11f_0vxwt4!19sChIJP94WIYBFyxQRIIboUaH0rno?authuser=0&hl=tr&rclk=1
Bosch / Siemens / Profilo / Gaggenau Yetkili Servis,"Kadıköy, Güvercin Sk. No:20/A, 41300 İzmit/Kocaeli",(0262) 325 63 33,,https://www.bosch-yetkiliservisi.com/yetkili-servis/izmit-yenisehir-marmara-blg,https://www.google.com/maps/place/KAR+Motosiklet+%28Bak%C4%B1m+ve+Teknik+Servis%29/data=!4m7!3m6!1s0x14cb5b182fd1ae19:0x70b558813847cd9f!8m2!3d40.7233616!4d29.9831101!16s%2Fg%2F11mvnjk2lh!19sChIJGa7RLxhbyxQRn81HOIFYtXA?authuser=0&hl=tr&rclk=1
KABASAKAL ELEKTRİK(ARZUM-FELİX-KARACA-COOKPLUS-HOMEND-UFO YETKİLİ SERVİSİ),"Cedit, Akça Cami Cd. NO:111/A, 41300 İzmit/Kocaeli",(0262) 325 12 12,,N/A,https://www.google.com/maps/place/Sharp+Servis/data=!4m7!3m6!1s0x14cb4f88d8b87705:0xffa7b37256363084!8m2!3d40.7658236!4d29.9424048!16s%2Fg%2F11cm162g_x!19sChIJBXe42IhPyxQRhDA2VnKzp_8?authuser=0&hl=tr&rclk=1
Candy Hoover Yetkili Servis,"Kadıköy mah. Bağdat Cad, Selahattin Mutlu Sk. 50B, 41050 İzmit/Kocaeli",(0262) 321 71 09,,http://www.hoover.com.tr/tr_TR,https://www.google.com/maps/place/Bosch+%2F+Siemens+%2F+Profilo+%2F+Gaggenau+Yetkili+Servis/data=!4m7!3m6!1s0x14cb4f8623ec2441:0x280df950b60517a6!8m2!3d40.7670813!4d29.9447937!16s%2Fg%2F113jykvc2!19sChIJQSTsI4ZPyxQRphcFtlD5DSg?authuser=0&hl=tr&rclk=1
İklimsa Yetkili Satıcı,"Barbaros, Eyüp Sultan Cd. No:27, 41190 Başiskele/Kocaeli",(0262) 343 35 58,,https://basiskele.iklimsa.com/,https://www.google.com/maps/place/KABASAKAL+ELEKTR%C4%B0K%28ARZUM-FEL%C4%B0X-KARACA-COOKPLUS-HOMEND-UFO+YETK%C4%B0L%C4%B0+SERV%C4%B0S%C4%B0%29/data=!4m7!3m6!1s0x14cb4f8093b63587:0xfb0f7d3e7f6d452f!8m2!3d40.7662733!4d29.9338375!16s%2Fg%2F1q670hclk!19sChIJhzW2k4BPyxQRL0Vtfz59D_s?authuser=0&hl=tr&rclk=1
Kocaeli Beyaz Eşya Yetkili Servisi,"Kadıköy, Güvercin Sk. no:24, 41300 İzmit/Kocaeli",(0262) 325 63 33,,N/A,https://www.google.com/maps/place/Candy+Hoover+Yetkili+Servis/data=!4m7!3m6!1s0x14cb4f620f6a863d:0x5fbfd9afb55b1151!8m2!3d40.7687363!4d29.9497819!16s%2Fg%2F11fqtsmkt5!19sChIJPYZqD2JPyxQRURFbta_Zv18?authuser=0&hl=tr&rclk=1
Gökay Elektronik | Kocaeli Laptop Servisi,"Ömerağa Mahallesi Belsa İş Merkezi Kat: 1 NO : 159, 41300 İzmit/Kocaeli",0537 993 39 93,info@gokayelektronik.com,http://www.gokayelektronik.com/,https://www.google.com/maps/place/%C4%B0klimsa+Yetkili+Sat%C4%B1c%C4%B1/data=!4m7!3m6!1s0x14cb45a01571e23f:0xa6060305416f5265!8m2!3d40.7122801!4d29.9293389!16s%2Fg%2F11hb53hqrk!19sChIJP-JxFaBFyxQRZVJvQQUDBqY?authuser=0&hl=tr&rclk=1
Gökay Elektronik | Kocaeli Laptop Servisi,"Ömerağa Mahallesi Belsa İş Merkezi Kat: 1 NO : 159, 41300 İzmit/Kocaeli",0537 993 39 93,info@gokayelektronik.com,http://www.gokayelektronik.com/,https://www.google.com/maps/place/Kocaeli+Beyaz+E%C5%9Fya+Yetkili+Servisi/data=!4m7!3m6!1s0x14cb4f86246d68b5:0x9e1fb5353a2471a1!8m2!3d40.767166!4d29.944732!16s%2Fg%2F1hc1_jm9k!19sChIJtWhtJIZPyxQRoXEkOjW1H54?authuser=0&hl=tr&rclk=1
ÖZSOY İLETİŞİM,"Alikahya Atatürk, Fatih Sultan Mehmet Blv. 34/B, 41100 İzmit/Kocaeli",0534 575 23 18,,http://instagram.com/ozsoyy_iletisimm,https://www.google.com/maps/place/G%C3%B6kay+Elektronik+%7C+Kocaeli+Laptop+Servisi/data=!4m7!3m6!1s0x14cb457f93aa83dd:0xb5011ade8a8decf2!8m2!3d40.765041!4d29.9291986!16s%2Fg%2F11gdm7k7ml!19sChIJ3YOqk39FyxQR8uyNit4aAbU?authuser=0&hl=tr&rclk=1
Geçer Elektronik,"Karabaş, Şht. Musa Sk. No:23, 41040 İzmit/Kocaeli",(0262) 321 83 14,,N/A,https://www.google.com/maps/place/Telefon+Hastanesi/data=!4m7!3m6!1s0x14cb4559c680fbe7:0x27e1fd191be0a729!8m2!3d40.7652031!4d29.9296393!16s%2Fg%2F11svpx4sm8!19sChIJ5_uAxllFyxQRKafgGxn94Sc?authuser=0&hl=tr&rclk=1
Troyka GSM Teknik Servis İzmit,"Ömerağa, Alemdar Cd. Sağlık Apt No:39 Kat:5 iç kapı :39, 41300 İzmit/Kocaeli",0507 349 89 34,,https://troykateknikservis.com.tr/,https://www.google.com/maps/place/%C3%96ZSOY+%C4%B0LET%C4%B0%C5%9E%C4%B0M/data=!4m7!3m6!1s0x14cb51d3ebd85dbd:0x3b206dd20bc857cb!8m2!3d40.7733561!4d30.0066824!16s%2Fg%2F11t31_60hz!19sChIJvV3Y69NRyxQRy1fIC9JtIDs?authuser=0&hl=tr&rclk=1
Buzdağ Klima,"Karabaş, Kuruçeşme Sk. no 15/a, 41100 İzmit/Kocaeli",0538 983 32 67,,N/A,https://www.google.com/maps/place/Ge%C3%A7er+Elektronik/data=!4m7!3m6!1s0x14cb479584eb01c3:0x25f9399772869980!8m2!3d40.76366!4d29.9380786!16s%2Fg%2F1tfw0cls!19sChIJwwHrhJVHyxQRgJmGcpc5-SU?authuser=0&hl=tr&rclk=1
Proser Bilişim Teknolojileri,"D-130 Karayolu Cad. No:224 K:1, Vezirçiftliği, D130 Karayolu Cd No:228, 41140 Başiskele/Kocaeli",(0262) 239 44 55,bilgi@proserbilisim.com.tr,http://www.proserbilisim.com.tr/,https://www.google.com/maps/place/Troyka+GSM+Teknik+Servis+%C4%B0zmit/data=!4m7!3m6!1s0x14cb45aaba220e6d:0xbfb2717f49b20816!8m2!3d40.7644133!4d29.9283899!16s%2Fg%2F11x26_q3rg!19sChIJbQ4iuqpFyxQRFgiySX9xsr8?authuser=0&hl=tr&rclk=1
teknocom,"Karabaş, Gümüşlü Sk. ersoy apt no:10/1, 41100 İzmit/Kocaeli",0543 854 41 41,,N/A,https://www.google.com/maps/place/Buzda%C4%9F+Klima/data=!4m7!3m6!1s0x14cb4f3f8432a373:0xd8f817c1af1dccb!8m2!3d40.7658539!4d29.9337851!16s%2Fg%2F11hk3mjjmp!19sChIJc6MyhD9PyxQRy9zxGnyBjw0?authuser=0&hl=tr&rclk=1
PLATNIUM TEKNIK,"M. Alipaşa, Akçay Sk. no:7, 41740 İzmit/Kocaeli",0541 322 06 41,"react@18.3.1, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, focus-within-polyfill@5.0.9, 8c4075d5481d476e945486754f783364@sentry.io, dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com, react-dom@18.3.1, c183baa23371454f99f417f6616b724d@sentry.wixpress.com, core-js-bundle@3.2.1, lodash@4.17.21, platniumteknik@gmail.com",https://platniumteknik.wixsite.com/platniumteknik,https://www.google.com/maps/place/Proser+Bili%C5%9Fim+Teknolojileri/data=!4m7!3m6!1s0x14cb4700dd0c61e7:0x1f792933e5de12ee!8m2!3d40.7494416!4d29.9593642!16s%2Fg%2F1tfy50rw!19sChIJ52EM3QBHyxQR7hLe5TMpeR8?authuser=0&hl=tr&rclk=1
Faturavizyon,"Erenler, Turan Güneş Cd. No:247/B, 41100 İzmit/Kocaeli",0545 485 57 74,,N/A,https://www.google.com/maps/place/teknocom/data=!4m7!3m6!1s0x14cb4f3168b8ffed:0x8c1f167941dbdca9!8m2!3d40.7652451!4d29.9339568!16s%2Fg%2F11wbd3p5h4!19sChIJ7f-4aDFPyxQRqdzbQXkWH4w?authuser=0&hl=tr&rclk=1
EMRE TEKNİK SERVİS,"Karabaş, Hafiz Selim Efendi Sk. no:12/1, 41780 İzmit/Kocaeli",0541 622 54 45,,N/A,https://www.google.com/maps/place/PLATNIUM+TEKNIK/data=!4m7!3m6!1s0x14cb4ff21f754cdb:0x4967b0aa76f1b292!8m2!3d40.7711492!4d29.9532993!16s%2Fg%2F11pd7sn51q!19sChIJ20x1H_JPyxQRkrLxdqqwZ0k?authuser=0&hl=tr&rclk=1
Kocaeli Bosch Siemens Servisi,"Barbaros, Hürmet Sk. No:6/3, 41090 Başiskele/Kocaeli",0850 340 7300,,https://www.bosch-home.com.tr/musteri-hizmetleri/yetkili-servis,https://www.google.com/maps/place/Faturavizyon/data=!4m7!3m6!1s0x14cb4f8f42b9ec71:0xf6c307d81f888497!8m2!3d40.7712945!4d29.948623!16s%2Fg%2F11rsh33ll6!19sChIJcey5Qo9PyxQRl4SIH9gHw_Y?authuser=0&hl=tr&rclk=1
"NoteFix l Bilgisayar, Cep Telefonu ve Tablet Tamir Servisi","Ömerağa Mah. Alemdar Cad. Soydan İş Merkezi No:34/73, 41300 İzmit/Kocaeli",0555 448 72 12,info@notefix.com.tr,https://www.notefix.com.tr/,https://www.google.com/maps/place/EMRE+TEKN%C4%B0K+SERV%C4%B0S/data=!4m7!3m6!1s0x14cb388245655555:0xdf929d9ac2b90154!8m2!3d40.762877!4d29.936633!16s%2Fg%2F11fmz2dmt7!19sChIJVVVlRYI4yxQRVAG5wpqdkt8?authuser=0&hl=tr&rclk=1
"NoteFix l Bilgisayar, Cep Telefonu ve Tablet Tamir Servisi","Ömerağa Mah. Alemdar Cad. Soydan İş Merkezi No:34/73, 41300 İzmit/Kocaeli",0555 448 72 12,info@notefix.com.tr,https://www.notefix.com.tr/,https://www.google.com/maps/place/Kocaeli+Bosch+Siemens+Servisi/data=!4m7!3m6!1s0x14cadff38f7de49d:0x3405b5ed6076b56d!8m2!3d40.7096988!4d29.9265847!16s%2Fg%2F11lzxqq32y!19sChIJneR9j_PfyhQRbbV2YO21BTQ?authuser=0&hl=tr&rclk=1
,"Yenişehir, Banu Sk. No:10/A, 41050 İzmit/Kocaeli",(0262) 311 41 54,bosch.destek@tr.bosch.com,http://www.bosch-climate.com.tr/,"https://www.google.com/maps/place/NoteFix+l+Bilgisayar,+Cep+Telefonu+ve+Tablet+Tamir+Servisi/data=!4m7!3m6!1s0x14cb457f8d7ddc5b:0x4c0b15831c3352d6!8m2!3d40.764632!4d29.928511!16s%2Fg%2F11c37jw6_2!19sChIJW9x9jX9FyxQR1lIzHIMVC0w?authuser=0&hl=tr&rclk=1"
levent bilişim teknolojileri,"Yenişehir, Turan Güneş Cd. no:260, 41050 İzmit/Kocaeli",0532 732 00 85,,N/A,https://www.google.com/maps/place/Bosch+Ev+Aletleri+Yetkili+Servisi/data=!4m7!3m6!1s0x14cb4f8f05bc1a9b:0xfe108f16cf334b8a!8m2!3d40.7687334!4d29.941639!16s%2Fg%2F113gdqmhg!19sChIJmxq8BY9PyxQRikszzxaPEP4?authuser=0&hl=tr&rclk=1
Arslan Teknik Servis,"Kadıköy, Esendal Sk. No:20/b, 41050 İzmit/Kocaeli",(0262) 333 00 77,"arslanteknik41@gmail.com, iletisim@kocaelibeyazesyaservisi.com",https://kocaelibeyazesyaservisi.com.tr/,https://www.google.com/maps/place/I%C5%9F%C4%B1n+Estay+Is%C4%B1tma+Ve+So%C4%9Futma/data=!4m7!3m6!1s0x14cb4feff881a191:0x1737b18a3d88fcc6!8m2!3d40.7656698!4d29.9610261!16s%2Fg%2F11csb3lt80!19sChIJkaGB-O9PyxQRxvyIPYqxNxc?authuser=0&hl=tr&rclk=1
KOCAELİ KOMBİ KLİMA SERVİSİ Has Teknik,"Çukurbağ, Veli Baba Sk. No:28 D:B, 41300 İzmit/Kocaeli",0535 675 04 04,,https://www.facebook.com/share/1ARHCp89cE/,https://www.google.com/maps/place/levent+bili%C5%9Fim+teknolojileri/data=!4m7!3m6!1s0x14cb4594c84f9ced:0x9a4a33185670978b!8m2!3d40.7724984!4d29.9546543!16s%2Fg%2F11sfw2_t8_!19sChIJ7ZxPyJRFyxQRi5dwVhgzSpo?authuser=0&hl=tr&rclk=1
KOCAELİ KOMBİ KLİMA SERVİSİ Has Teknik,"Çukurbağ, Veli Baba Sk. No:28 D:B, 41300 İzmit/Kocaeli",0535 675 04 04,,https://www.facebook.com/share/1ARHCp89cE/,https://www.google.com/maps/place/Arslan+Teknik+Servis/data=!4m7!3m6!1s0x14cb4fe9cdf8ac59:0x88fcde77b4daa0c0!8m2!3d40.7663281!4d29.9487206!16s%2Fg%2F11qqv24m5r!19sChIJWaz4zelPyxQRwKDatHfe_Ig?authuser=0&hl=tr&rclk=1
