Name,Address,Phone,Email,Website,Google Maps Link
Denizbank Atm,"Yahyakaptan, Akasyalar Cd. No:24, 41050 İzmit/Kocaeli",444 0 800,"denizbank.haberlesme@hs04.kep.tr, oncemusteri@denizbank.com, footer-logo@2x.png",http://www.denizbank.com/sube-ve-atmler/,https://www.google.com/maps/place/Akbank+Atm/data=!4m7!3m6!1s0x14cb44f5152ed15f:0xd2d6347c3bcf33b4!8m2!3d40.7117467!4d29.9293945!16s%2Fg%2F11ddxftypx!19sChIJX9EuFfVEyxQRtDPPO3w01tI?authuser=0&hl=tr&rclk=1
Atasay,"Ovacık Mah. D100 Karayolu Cad. Sembol Kocaeli AVM 34, Kocaeli",(0262) 502 03 60,"kvkk@atasay.com, musteri.iliskileri@atasay.com",https://www.atasay.com/address/stores/,https://www.google.com/maps/place/Akbank+ATM/data=!4m7!3m6!1s0x14cb456f6a69bbaf:0x254074c344b68b96!8m2!3d40.754475!4d29.946126!16s%2Fg%2F11fmbb6_9p!19sChIJr7tpam9FyxQRlou2RMN0QCU?authuser=0&hl=tr&rclk=1
Ziraat Bankası ATM,"Mahallesi, 28 Haziran, Turan Güneş Cd. No:261/A, 41060 İzmit/Kocaeli",0850 220 0000,,https://www.ziraatbank.com.tr/,https://www.google.com/maps/place/Denizbank+Atm/data=!4m7!3m6!1s0x14cb501e79db4e01:0x96d784b79b20abc0!8m2!3d40.7665752!4d29.976654!16s%2Fg%2F113jfvmgr!19sChIJAU7beR5QyxQRwKsgm7eE15Y?authuser=0&hl=tr&rclk=1
Ing Bank Atm,"Körfez, Karadut Sk. No:3, 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Atasay/data=!4m7!3m6!1s0x14cb457c336dece3:0xcdf9a6d21f6c5306!8m2!3d40.7582187!4d29.9799816!16s%2Fg%2F11skls9d5b!19sChIJ4-xtM3xFyxQRBlNsH9Km-c0?authuser=0&hl=tr&rclk=1
Ziraat Bankası ATM,"Yahyakaptan, Güneşli Sk., 41050 İzmit/Kocaeli",0850 220 0000,,https://www.ziraatbank.com.tr/,https://www.google.com/maps/place/Ziraat+Bankas%C4%B1+ATM/data=!4m7!3m6!1s0x14cb4f933b1a3ca7:0x2f0cb3040dd783b9!8m2!3d40.7720082!4d29.9496289!16s%2Fg%2F11g6htmyjp!19sChIJpzwaO5NPyxQRuYPXDQSzDC8?authuser=0&hl=tr&rclk=1
Akbank ATM,"Yeşilyurt, Berat Sk. No:1, 41190 Başiskele/Kocaeli",444 2 525,,https://www.akbank.com/,https://www.google.com/maps/place/Ing+Bank+Atm/data=!4m7!3m6!1s0x14cb4f89958b5f09:0x6f098b3b422a819c!8m2!3d40.7598119!4d29.9431096!16s%2Fg%2F1tdhhk91!19sChIJCV-LlYlPyxQRnIEqQjuLCW8?authuser=0&hl=tr&rclk=1
Akbank ATM,"Başiskele Belediyesi, Serdar, no:9, 41140 Başiskele/Kocaeli",444 2 525,,https://www.akbank.com/,https://www.google.com/maps/place/Ziraat+Bankas%C4%B1+ATM/data=!4m7!3m6!1s0x14cb4fe2c2a9dca1:0x864dbbec2d2d999f!8m2!3d40.76405!4d29.97196!16s%2Fg%2F1thv1ldw!19sChIJodypwuJPyxQRn5ktLey7TYY?authuser=0&hl=tr&rclk=1
Ziraat Bankası Atm-yahya Kaptan Şubesi,"Yenişehir, Dönmez Sk. No:1, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Akbank+ATM/data=!4m7!3m6!1s0x14cb451ffe88b0d3:0x4ad6613dece930f5!8m2!3d40.7203647!4d29.9481023!16s%2Fg%2F11bycg6nmh!19sChIJ07CI_h9FyxQR9TDp7D1h1ko?authuser=0&hl=tr&rclk=1
Burgan Bank İzmit Şubesi,"Yenişehir Mah. Dönmez Sokak, Yenişehir, İç kapı:3 No:2, 41040 İzmit/Kocaeli",(0262) 331 55 11,,http://www.burgan.com.tr/,https://www.google.com/maps/place/Akbank+ATM/data=!4m7!3m6!1s0x14cb45f1120bd123:0xb0ebb10d51b18011!8m2!3d40.7145538!4d29.9346805!16s%2Fg%2F11h4ktfz_t!19sChIJI9ELEvFFyxQREYCxUQ2x67A?authuser=0&hl=tr&rclk=1
VakıfBank ATM,"Kadıköy, Turan Güneş Cd. No:220A, 41000 İzmit/Kocaeli",0850 222 0724,vakifbanktao@hs01.kep.tr,https://www.vakifbank.com.tr/,https://www.google.com/maps/place/Ziraat+Bankas%C4%B1+Atm-yahya+Kaptan+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb4fe440fd76eb:0x6ac38fe8f1cf24e7!8m2!3d40.7673373!4d29.9665586!16s%2Fg%2F113h9k0h_!19sChIJ63b9QORPyxQR5yTP8eiPw2o?authuser=0&hl=tr&rclk=1
VakıfBank ATM,"M. Alipaşa Mah, Turan Güneş Cd. No:244 D:2-A, 41050 İzmit/Kocaeli",0850 222 0724,vakifbanktao@hs01.kep.tr,https://www.vakifbank.com.tr/,https://www.google.com/maps/place/Burgan+Bank+%C4%B0zmit+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb45817163f929:0xa07864a8b990a378!8m2!3d40.7674894!4d29.9663104!16s%2Fg%2F1q62k3xxk!19sChIJKfljcYFFyxQReKOQuahkeKA?authuser=0&hl=tr&rclk=1
VakıfBank ATM,"M. Alipaşa Mah, Turan Güneş Cd. No:244 D:2-A, 41050 İzmit/Kocaeli",0850 222 0724,vakifbanktao@hs01.kep.tr,https://www.vakifbank.com.tr/,https://www.google.com/maps/place/Vak%C4%B1fBank+ATM/data=!4m7!3m6!1s0x14cb4ff618139277:0xd78cef31b124c7c1!8m2!3d40.772687!4d29.952854!16s%2Fg%2F11kwt8s1dp!19sChIJd5ITGPZPyxQRwccksTHvjNc?authuser=0&hl=tr&rclk=1
Finansbank Atm,"Sanayi, Ömer Türkçakal Blv., 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Vak%C4%B1fBank+ATM/data=!4m7!3m6!1s0x14cb4f095c475385:0xefebbc697364b895!8m2!3d40.772699!4d29.9525916!16s%2Fg%2F11gh7zmm4z!19sChIJhVNHXAlPyxQRlbhkc2m86-8?authuser=0&hl=tr&rclk=1
QNB ATM,"Barbaros, Atatürk Cd. No:23, 41090 Başiskele/Kocaeli",,,https://www.qnb.com.tr/,https://www.google.com/maps/place/Finansbank+Atm/data=!4m7!3m6!1s0x14cb45624131402b:0xffb69ba8c7cc3b91!8m2!3d40.7541759!4d29.9468534!16s%2Fg%2F1v47p3c0!19sChIJK0AxQWJFyxQRkTvMx6ibtv8?authuser=0&hl=tr&rclk=1
QNB ATM,"Barbaros, Atatürk Cd. No:23, 41090 Başiskele/Kocaeli",,,https://www.qnb.com.tr/,https://www.google.com/maps/place/T%C3%BCrkiye+%C4%B0%C5%9F+Bankas%C4%B1+Bankamatik/data=!4m7!3m6!1s0x400d21525cfd02cd:0x844aeab59d2f64f4!8m2!3d40.7119467!4d29.9300926!16s%2Fg%2F1q2vyc4sj!19sChIJzQL9XFIhDUAR9GQvnbXqSoQ?authuser=0&hl=tr&rclk=1
QNB ATM,"Barbaros, Atatürk Cd. No:23, 41090 Başiskele/Kocaeli",,,https://www.qnb.com.tr/,https://www.google.com/maps/place/QNB+ATM/data=!4m7!3m6!1s0x14cb44f538fa0659:0x3385f86089a8e198!8m2!3d40.7112223!4d29.9294473!16s%2Fg%2F11bzywzjvy!19sChIJWQb6OPVEyxQRmOGoiWD4hTM?authuser=0&hl=tr&rclk=1
